# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalClosedStoragesReclaimed,1773240355501000000,1773240415703000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773240355501000000,1773240415703000000,204488704
MappedFileStorage.totalPagesMapped,1773240355501000000,1773240415703000000,6
FilePageCache.maxRegisteredFiles,1773240355501000000,1773240415703000000,542
FilePageCacheLockFree.housekeeperTurnsSkipped,1773240355501000000,1773240415703000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1773240355501000000,1773240415703000000,0
DirectByteBufferAllocator.hits,1773240355501000000,1773240415703000000,5
FilePageCache.pageFastCacheHits,1773240355501000000,1773240415703000000,13780
FilePageCacheLockFree.heapBytesInUse,1773240355501000000,1773240415703000000,0
FilePageCacheLockFree.totalPagesAllocated,1773240355501000000,1773240415703000000,0
FilePageCacheLockFree.totalPagesReclaimed,1773240355501000000,1773240415703000000,0
FilePageCache.pageLoads,1773240355501000000,1773240415703000000,202
FilePageCacheLockFree.totalBytesRead,1773240355501000000,1773240415703000000,0
FilePageCache.totalPageLoadsUs,1773240355501000000,1773240415703000000,8232802
DirectByteBufferAllocator.misses,1773240355501000000,1773240415703000000,197
FilePageCacheLockFree.totalHeapBytesReclaimed,1773240355501000000,1773240415703000000,0
FilePageCacheLockFree.totalBytesRequested,1773240355501000000,1773240415703000000,0
Indexes.stubs.lookupDurationMaxMs,1773240415703000000,1773240475697000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1773240415703000000,1773240475697000000,0.0
IndexesFlusher.totalFlushingTimeUs,1773240415703000000,1773240475697000000,1711181
Indexes.stubs.lookupDurationAvgMs,1773240415703000000,1773240475697000000,0.0
Indexes.entries.lookupDurationMaxMs,1773240415703000000,1773240475697000000,246.0
Indexes.allKeys.lookupDuration90PMs,1773240415703000000,1773240475697000000,0.0
IndexesFlusher.totalFlushesRetried,1773240415703000000,1773240475697000000,0
Indexes.stubs.lookups,1773240415703000000,1773240475697000000,0.0
Indexes.entries.lookupDuration90PMs,1773240415703000000,1773240475697000000,246.0
Indexes.entries.lookups,1773240415703000000,1773240475697000000,6.0
Indexes.entries.lookupDurationAvgMs,1773240415703000000,1773240475697000000,93.16666666666667
Indexes.allKeys.lookupDurationMaxMs,1773240415703000000,1773240475697000000,0.0
Indexes.allKeys.lookups,1773240415703000000,1773240475697000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1773240415703000000,1773240475697000000,0
Indexes.stubs.lookupDuration90PMs,1773240415703000000,1773240475697000000,0.0
IndexesFlusher.totalFlushes,1773240415703000000,1773240475697000000,66
parser.JAVA.time.ns,1773240415703000000,1773240475697000000,181500512
writeAction.median.wait.ms,1773240415703000000,1773240475697000000,0
writeAction.wait.ms,1773240415703000000,1773240475697000000,255
writeAction.count,1773240415703000000,1773240475697000000,21
lexer.JAVA.size.bytes,1773240415703000000,1773240475697000000,778
parser.JAVA.size.bytes,1773240415703000000,1773240475697000000,778
lexer.JAVA.time.ns,1773240415703000000,1773240475697000000,7590286
writeAction.max.wait.ms,1773240415703000000,1773240475697000000,161
VFS.fileChildByName,1773240415703000000,1773240475697000000,2502
FileNameCache.queries,1773240415703000000,1773240475697000000,0
VFS.fileByIdCache.misses,1773240415703000000,1773240475697000000,0
VFS.fileByIdCache.hits,1773240415703000000,1773240475697000000,0
FileNameCache.totalMisses,1773240415703000000,1773240475697000000,0
VFS.invertedFileNameIndex.requests,1773240415703000000,1773240475697000000,0
NonBlockingReadAction.failedExecutionsCount,1773240415703000000,1773240475697000000,4
ReadAction.executionsCount,1773240415703000000,1773240475697000000,6252
AWTEventQueue.eventsDispatched,1773240415703000000,1773240475697000000,2217
FlushQueue.executionTimeAvgNs,1773240415703000000,1773240475697000000,2.725057400378072E7
WriteAction.executionsCount,1773240415703000000,1773240475697000000,21
AWTEventQueue.dispatchTimeTotalNS,1773240415703000000,1773240475697000000,24248859629
AWTEventQueue.dispatchTimeMaxNs,1773240415703000000,1773240475697000000,4664066047
FlushQueue.queueSizeAvg,1773240415703000000,1773240475697000000,20.699432892249526
FlushQueue.executionTime90PNs,1773240415703000000,1773240475697000000,12189695
FlushQueue.queueSize90P,1773240415703000000,1773240475697000000,70
FlushQueue.executionTimeMaxNs,1773240415703000000,1773240475697000000,3774873599
NonBlockingReadAction.failedExecutionTimeUs,1773240415703000000,1773240475697000000,947228
FlushQueue.waitingTime90PNs,1773240415703000000,1773240475697000000,4194303999
FlushQueue.waitingTimeMaxNs,1773240415703000000,1773240475697000000,9059696639
FlushQueue.waitingTimeAvgNs,1773240415703000000,1773240475697000000,1.2616463697542534E9
NonBlockingReadAction.finalizedExecutionTimeUs,1773240415703000000,1773240475697000000,1706696
AWTEventQueue.dispatchTime90PNs,1773240415703000000,1773240475697000000,2965503
FlushQueue.queueSizeMax,1773240415703000000,1773240475697000000,112
FlushQueue.tasksExecuted,1773240415703000000,1773240475697000000,529
NonBlockingReadAction.finalizedExecutionsCount,1773240415703000000,1773240475697000000,22
AWTEventQueue.dispatchTimeAvgNs,1773240415703000000,1773240475697000000,1.0931713183581416E7
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773240415703000000,1773240475697000000,17
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773240415703000000,1773240475697000000,0
workspaceModel.update.unloaded.entities.ms,1773240415703000000,1773240475697000000,0
workspaceModel.pre.handlers.ms,1773240415703000000,1773240475697000000,4
workspaceModel.to.snapshot.ms,1773240415703000000,1773240475697000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1773240415703000000,1773240475697000000,0
workspaceModel.updates.count,1773240415703000000,1773240475697000000,2
workspaceModel.workspaceFileIndexData.processFileSets.ms,1773240415703000000,1773240475697000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773240415703000000,1773240475697000000,4
workspaceModel.replace.project.model.ms,1773240415703000000,1773240475697000000,0
workspaceModel.updates.precise.ms,1773240415703000000,1773240475697000000,9
workspaceModel.initializing.ms,1773240415703000000,1773240475697000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1773240415703000000,1773240475697000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1773240415703000000,1773240475697000000,17
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1773240415703000000,1773240475697000000,4
workspaceModel.cachedValueWithParameters.calculated.ms,1773240415703000000,1773240475697000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773240415703000000,1773240475697000000,7
workspaceModel.cachedValue.clear.ms,1773240415703000000,1773240475697000000,1
workspaceModel.check.recursive.update.ms,1773240415703000000,1773240475697000000,2
workspaceModel.updates.ms,1773240415703000000,1773240475697000000,235
workspaceModel.loading.from.cache.ms,1773240415703000000,1773240475697000000,5
workspaceModel.workspaceFileIndexData.markDirty.ms,1773240415703000000,1773240475697000000,0
workspaceModel.loading.total.ms,1773240415703000000,1773240475697000000,20
workspaceModel.cachedValue.total.get.ms,1773240415703000000,1773240475697000000,295
workspaceModel.cachedValue.calculated.ms,1773240415703000000,1773240475697000000,295
workspaceModel.init.bridges.ms,1773240415703000000,1773240475697000000,8
workspaceModel.full.replace.project.model.ms,1773240415703000000,1773240475697000000,498
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773240415703000000,1773240475697000000,1607
workspaceModel.workspaceFileIndexData.instances.count,1773240415703000000,1773240475697000000,1
workspaceModel.collect.changes.ms,1773240415703000000,1773240475697000000,0
workspaceModel.cachedValue.from.cache.ms,1773240415703000000,1773240475697000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1773240415703000000,1773240475697000000,23
workspaceModel.cachedValueWithParameters.from.cache.ms,1773240415703000000,1773240475697000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773240415703000000,1773240475697000000,0
cacheStateStorage.get.duration,1773240415703000000,1773240475697000000,0
cacheStateStorage.set.counter,1773240415703000000,1773240475697000000,7
cacheStateStorage.get.counter,1773240415703000000,1773240475697000000,17
cacheStateStorage.set.duration,1773240415703000000,1773240475697000000,436
compiler.ArtifactManagerBridge.getArtifacts.ms,1773240415703000000,1773240475697000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1773240415703000000,1773240475697000000,3
compiler.ArtifactManagerBridge.findArtifact.ms,1773240415703000000,1773240475697000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1773240415703000000,1773240475697000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1773240415703000000,1773240475697000000,4
compiler.ArtifactManagerBridge.dropMappings.ms,1773240415703000000,1773240475697000000,0
compiler.ArtifactManagerBridge.commit.ms,1773240415703000000,1773240475697000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1773240415703000000,1773240475697000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1773240415703000000,1773240475697000000,0
workspaceModel.global.updates.ms,1773240415703000000,1773240475697000000,68
jps.library.entities.serializer.save.entities.ms,1773240415703000000,1773240475697000000,0
workspaceModel.load.cache.metadata.from.file.ms,1773240415703000000,1773240475697000000,0
jps.storage.jps.conf.reader.load.component.ms,1773240415703000000,1773240475697000000,5
workspaceModel.mutableEntityStorage.put.entity.ms,1773240415703000000,1773240475697000000,42
jps.modifiable.module.model.bridge.new.module.ms,1773240415703000000,1773240475697000000,181
jps.project.serializers.save.ms,1773240415703000000,1773240475697000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1773240415703000000,1773240475697000000,16
workspaceModel.moduleManagerBridge.newModule.ms,1773240415703000000,1773240475697000000,0
jps.app.storage.content.reader.load.component.ms,1773240415703000000,1773240475697000000,3
workspaceModel.mutableEntityStorage.add.entity.ms,1773240415703000000,1773240475697000000,91
jps.global.get.libraries.ms,1773240415703000000,1773240475697000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1773240415703000000,1773240475697000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1773240415703000000,1773240475697000000,2
jps.global.handle.changed.events.ms,1773240415703000000,1773240475697000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1773240415703000000,1773240475697000000,4
workspaceModel.moduleBridge.before.changed.ms,1773240415703000000,1773240475697000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1773240415703000000,1773240475697000000,0
jps.facet.change.listener.process.change.events.ms,1773240415703000000,1773240475697000000,1
jps.app.storage.content.writer.save.component.ms,1773240415703000000,1773240475697000000,359
workspaceModel.mutableEntityStorage.replace.by.source.ms,1773240415703000000,1773240475697000000,25
workspaceModel.moduleManagerBridge.create.module.instance.ms,1773240415703000000,1773240475697000000,131
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1773240415703000000,1773240475697000000,0
jps.facet.change.listener.init.bridge.ms,1773240415703000000,1773240475697000000,3
jps.load.project.to.empty.storage.ms,1773240415703000000,1773240475697000000,116
workspaceModel.mutableEntityStorage.collect.changes.ms,1773240415703000000,1773240475697000000,6
workspaceModel.mutableEntityStorage.instances.count,1773240415703000000,1773240475697000000,26
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1773240415703000000,1773240475697000000,39
workspaceModel.mutableEntityStorage.entities.ms,1773240415703000000,1773240475697000000,4
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1773240415703000000,1773240475697000000,0
jps.modifiable.module.model.bridge.load.module.ms,1773240415703000000,1773240475697000000,0
jps.save.global.entities.ms,1773240415703000000,1773240475697000000,820
jps.apply.loaded.storage.ms,1773240415703000000,1773240475697000000,514
workspaceModel.moduleBridgeLoader.loading.modules.ms,1773240415703000000,1773240475697000000,754
workspaceModel.sync.entities.ms,1773240415703000000,1773240475697000000,15
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1773240415703000000,1773240475697000000,0
jps.global.initialize.library.bridges.after.loading.ms,1773240415703000000,1773240475697000000,5
jps.reload.project.entities.ms,1773240415703000000,1773240475697000000,1
jps.modifiable.module.model.bridge.disposing.ms,1773240415703000000,1773240475697000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1773240415703000000,1773240475697000000,16
jps.save.changed.project.entities.ms,1773240415703000000,1773240475697000000,0
jps.library.entities.serializer.load.entities.ms,1773240415703000000,1773240475697000000,1
jps.facet.change.listener.before.change.events.ms,1773240415703000000,1773240475697000000,0
jps.global.handle.before.change.events.ms,1773240415703000000,1773240475697000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1773240415703000000,1773240475697000000,1
workspaceModel.global.updates.count,1773240415703000000,1773240475697000000,2
workspaceModel.moduleBridge.update.option.ms,1773240415703000000,1773240475697000000,0
workspaceModel.global.apply.state.to.project.ms,1773240415703000000,1773240475697000000,0
jps.load.initial.state.ms,1773240415703000000,1773240475697000000,90
workspaceModel.global.apply.state.to.project.builder.ms,1773240415703000000,1773240475697000000,29
workspaceModel.load.cache.from.file.ms,1773240415703000000,1773240475697000000,0
workspaceModel.orphan.listener.update.ms,1773240415703000000,1773240475697000000,12
workspaceModel.mutableEntityStorage.remove.entity.ms,1773240415703000000,1773240475697000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1773240415703000000,1773240475697000000,123
jps.artifact.entities.serializer.load.entities.ms,1773240415703000000,1773240475697000000,0
jps.global.get.library.ms,1773240415703000000,1773240475697000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1773240415703000000,1773240475697000000,0
jps.modifiable.module.model.bridge.renaming.ms,1773240415703000000,1773240475697000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1773240415703000000,1773240475697000000,0
jps.project.serializers.load.ms,1773240415703000000,1773240475697000000,8
jps.global.initialize.library.bridges.ms,1773240415703000000,1773240475697000000,2
workspaceModel.save.cache.to.file.ms,1773240415703000000,1773240475697000000,340
workspaceModel.do.save.caches.ms,1773240415703000000,1773240475697000000,129
jps.global.get.library.by.name.ms,1773240415703000000,1773240475697000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1773240415703000000,1773240475697000000,0
jps.artifact.entities.serializer.save.entities.ms,1773240415703000000,1773240475697000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1773240415703000000,1773240475697000000,0
StreamlinedBlobStorage.recordsAllocated,1773240415703000000,1773240475697000000,949
FilePageCache.disposedBuffers,1773240415703000000,1773240475697000000,0
StorageLockContext.competingThreads.max,1773240415703000000,1773240475697000000,1
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1773240415703000000,1773240475697000000,0
FilePageCache.maxCacheSizeInBytes,1773240415703000000,1773240475697000000,210780160
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1773240415703000000,1773240475697000000,18967
StreamlinedBlobStorage.recordsDeleted,1773240415703000000,1773240475697000000,0
FilePageCache.capacityInBytes,1773240415703000000,1773240475697000000,503316478
FilePageCacheLockFree.totalPagesRequestsMs,1773240415703000000,1773240475697000000,0
DirectByteBufferAllocator.disposed,1773240415703000000,1773240475697000000,0
StorageLockContext.competingThreads.90P,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1773240415703000000,1773240475697000000,0
FilePageCache.pageHits,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalBytesWritten,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalPagesRequested,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalPagesWritten,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1773240415703000000,1773240475697000000,0
DirectByteBufferAllocator.reclaimed,1773240415703000000,1773240475697000000,0
MappedFileStorage.storages,1773240415703000000,1773240475697000000,10
MappedFileStorage.totalTimeSpentOnMappingUs,1773240415703000000,1773240475697000000,17386738
FilePageCacheLockFree.housekeeperTimeSpentMs,1773240415703000000,1773240475697000000,0
FilePageCache.totalPageDisposalsUs,1773240415703000000,1773240475697000000,24
StorageLockContext.competingThreads.avg,1773240415703000000,1773240475697000000,0.009900990099009901
FilePageCacheLockFree.totalNativeBytesReclaimed,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalPagesWriteMs,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.nativeBytesInUse,1773240415703000000,1773240475697000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalPagesHandedOver,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalPagesReadMs,1773240415703000000,1773240475697000000,0
FilePageCache.uncachedFileAccess,1773240415703000000,1773240475697000000,18
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1773240415703000000,1773240475697000000,71090
StreamlinedBlobStorage.recordsRelocated,1773240415703000000,1773240475697000000,0
MappedFileStorage.totalBytesMapped,1773240415703000000,1773240475697000000,177471488
FilePageCacheLockFree.totalClosedStoragesReclaimed,1773240415703000000,1773240475697000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773240415703000000,1773240475697000000,210780160
MappedFileStorage.totalPagesMapped,1773240415703000000,1773240475697000000,10
FilePageCache.maxRegisteredFiles,1773240415703000000,1773240475697000000,555
FilePageCacheLockFree.housekeeperTurnsSkipped,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1773240415703000000,1773240475697000000,0
DirectByteBufferAllocator.hits,1773240415703000000,1773240475697000000,0
FilePageCache.pageFastCacheHits,1773240415703000000,1773240475697000000,776
FilePageCacheLockFree.heapBytesInUse,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalPagesAllocated,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalPagesReclaimed,1773240415703000000,1773240475697000000,0
FilePageCache.pageLoads,1773240415703000000,1773240475697000000,6
FilePageCacheLockFree.totalBytesRead,1773240415703000000,1773240475697000000,0
FilePageCache.totalPageLoadsUs,1773240415703000000,1773240475697000000,9584
DirectByteBufferAllocator.misses,1773240415703000000,1773240475697000000,6
FilePageCacheLockFree.totalHeapBytesReclaimed,1773240415703000000,1773240475697000000,0
FilePageCacheLockFree.totalBytesRequested,1773240415703000000,1773240475697000000,0
JVM.GC.collectionTimesMs,1773240415703000000,1773240475697000000,4291
JVM.totalBytesAllocated,1773240415703000000,1773240475697000000,4138503888
OS.loadAverage,1773240415703000000,1773240475697000000,70.87548828125
JVM.maxHeapBytes,1773240415703000000,1773240475697000000,2147483648
JVM.newThreadsCount,1773240415703000000,1773240475697000000,169
JVM.GC.collections,1773240415703000000,1773240475697000000,37
JVM.maxThreadCount,1773240415703000000,1773240475697000000,111
JVM.totalDirectByteBuffersBytes,1773240415703000000,1773240475697000000,212857700
JVM.usedNativeBytes,1773240415703000000,1773240475697000000,280670768
JVM.totalCpuTimeMs,1773240415703000000,1773240475697000000,159084
JVM.threadCount,1773240415703000000,1773240475697000000,109
JVM.usedHeapBytes,1773240415703000000,1773240475697000000,537796608
Indexes.stubs.lookupDurationMaxMs,1773240475697000000,1773240535630000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1773240475697000000,1773240535630000000,0.0
IndexesFlusher.totalFlushingTimeUs,1773240475697000000,1773240535630000000,1664284
Indexes.stubs.lookupDurationAvgMs,1773240475697000000,1773240535630000000,0.0
Indexes.entries.lookupDurationMaxMs,1773240475697000000,1773240535630000000,0.0
Indexes.allKeys.lookupDuration90PMs,1773240475697000000,1773240535630000000,0.0
IndexesFlusher.totalFlushesRetried,1773240475697000000,1773240535630000000,0
Indexes.stubs.lookups,1773240475697000000,1773240535630000000,0.0
Indexes.entries.lookupDuration90PMs,1773240475697000000,1773240535630000000,0.0
Indexes.entries.lookups,1773240475697000000,1773240535630000000,0.0
Indexes.entries.lookupDurationAvgMs,1773240475697000000,1773240535630000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1773240475697000000,1773240535630000000,0.0
Indexes.allKeys.lookups,1773240475697000000,1773240535630000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1773240475697000000,1773240535630000000,0
Indexes.stubs.lookupDuration90PMs,1773240475697000000,1773240535630000000,0.0
IndexesFlusher.totalFlushes,1773240475697000000,1773240535630000000,35
writeAction.median.wait.ms,1773240475697000000,1773240535630000000,0
writeAction.wait.ms,1773240475697000000,1773240535630000000,354
writeAction.count,1773240475697000000,1773240535630000000,7
parser.IgnoreLang.size.bytes,1773240475697000000,1773240535630000000,0
lexer.IgnoreLang.size.bytes,1773240475697000000,1773240535630000000,0
parser.IgnoreLang.time.ns,1773240475697000000,1773240535630000000,2312360
lexer.IgnoreLang.time.ns,1773240475697000000,1773240535630000000,22915
writeAction.max.wait.ms,1773240475697000000,1773240535630000000,313
VFS.fileChildByName,1773240475697000000,1773240535630000000,4987
FileNameCache.queries,1773240475697000000,1773240535630000000,0
VFS.fileByIdCache.misses,1773240475697000000,1773240535630000000,0
VFS.fileByIdCache.hits,1773240475697000000,1773240535630000000,5
FileNameCache.totalMisses,1773240475697000000,1773240535630000000,0
VFS.invertedFileNameIndex.requests,1773240475697000000,1773240535630000000,0
NonBlockingReadAction.failedExecutionsCount,1773240475697000000,1773240535630000000,2
ReadAction.executionsCount,1773240475697000000,1773240535630000000,132240
AWTEventQueue.eventsDispatched,1773240475697000000,1773240535630000000,4770
FlushQueue.executionTimeAvgNs,1773240475697000000,1773240535630000000,1.3729980905882353E7
WriteAction.executionsCount,1773240475697000000,1773240535630000000,7
AWTEventQueue.dispatchTimeTotalNS,1773240475697000000,1773240535630000000,33592933443
AWTEventQueue.dispatchTimeMaxNs,1773240475697000000,1773240535630000000,4127195135
FlushQueue.queueSizeAvg,1773240475697000000,1773240535630000000,19.025490196078433
FlushQueue.executionTime90PNs,1773240475697000000,1773240535630000000,1318911
FlushQueue.queueSize90P,1773240475697000000,1773240535630000000,89
FlushQueue.executionTimeMaxNs,1773240475697000000,1773240535630000000,17850957823
NonBlockingReadAction.failedExecutionTimeUs,1773240475697000000,1773240535630000000,37052
FlushQueue.waitingTime90PNs,1773240475697000000,1773240535630000000,1786773503
FlushQueue.waitingTimeMaxNs,1773240475697000000,1773240535630000000,4194303999
FlushQueue.waitingTimeAvgNs,1773240475697000000,1773240535630000000,3.8699345736470586E8
