# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.fileByIdCache.hits,1773247123487000000,1773247183649000000,0
VFS.fileByIdCache.misses,1773247123487000000,1773247183649000000,258
FileNameCache.queries,1773247123487000000,1773247183649000000,0
VFS.invertedFileNameIndex.requests,1773247123487000000,1773247183649000000,8
FileNameCache.totalMisses,1773247123487000000,1773247183649000000,0
VFS.fileChildByName,1773247123487000000,1773247183649000000,2921
workspaceModel.save.cache.to.file.ms,1773247123487000000,1773247183649000000,436
workspaceModel.global.updates.count,1773247123487000000,1773247183649000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1773247123487000000,1773247183649000000,1
jps.module.iml.entities.serializer.load.entities.ms,1773247123487000000,1773247183649000000,66
workspaceModel.moduleManagerBridge.newModule.ms,1773247123487000000,1773247183649000000,0
workspaceModel.mutableEntityStorage.instances.count,1773247123487000000,1773247183649000000,27
jps.save.global.entities.ms,1773247123487000000,1773247183649000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1773247123487000000,1773247183649000000,0
workspaceModel.orphan.listener.update.ms,1773247123487000000,1773247183649000000,6
workspaceModel.mutableEntityStorage.collect.changes.ms,1773247123487000000,1773247183649000000,16
workspaceModel.mutableEntityStorage.referrers.ms,1773247123487000000,1773247183649000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1773247123487000000,1773247183649000000,1043
jps.library.entities.serializer.save.entities.ms,1773247123487000000,1773247183649000000,0
workspaceModel.moduleBridge.update.option.ms,1773247123487000000,1773247183649000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1773247123487000000,1773247183649000000,764
jps.facet.change.listener.init.bridge.ms,1773247123487000000,1773247183649000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1773247123487000000,1773247183649000000,1
workspaceModel.moduleBridge.before.changed.ms,1773247123487000000,1773247183649000000,1
jps.save.changed.project.entities.ms,1773247123487000000,1773247183649000000,0
jps.reload.project.entities.ms,1773247123487000000,1773247183649000000,0
workspaceModel.global.apply.state.to.project.ms,1773247123487000000,1773247183649000000,169
jps.load.project.to.empty.storage.ms,1773247123487000000,1773247183649000000,304
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1773247123487000000,1773247183649000000,0
workspaceModel.global.updates.ms,1773247123487000000,1773247183649000000,46
jps.global.get.library.ms,1773247123487000000,1773247183649000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1773247123487000000,1773247183649000000,9
workspaceModel.mutableEntityStorage.remove.entity.ms,1773247123487000000,1773247183649000000,0
jps.artifact.entities.serializer.load.entities.ms,1773247123487000000,1773247183649000000,0
jps.storage.jps.conf.reader.load.component.ms,1773247123487000000,1773247183649000000,6
jps.library.entities.serializer.load.entities.ms,1773247123487000000,1773247183649000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1773247123487000000,1773247183649000000,0
workspaceModel.do.save.caches.ms,1773247123487000000,1773247183649000000,378
workspaceModel.moduleManagerBridge.get.modules.ms,1773247123487000000,1773247183649000000,0
workspaceModel.sync.entities.ms,1773247123487000000,1773247183649000000,0
jps.artifact.entities.serializer.save.entities.ms,1773247123487000000,1773247183649000000,0
jps.facet.change.listener.before.change.events.ms,1773247123487000000,1773247183649000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1773247123487000000,1773247183649000000,3
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1773247123487000000,1773247183649000000,0
workspaceModel.load.cache.from.file.ms,1773247123487000000,1773247183649000000,1783
workspaceModel.mutableEntityStorage.put.entity.ms,1773247123487000000,1773247183649000000,10
jps.global.initialize.library.bridges.after.loading.ms,1773247123487000000,1773247183649000000,5
workspaceModel.mutableEntityStorage.replace.by.source.ms,1773247123487000000,1773247183649000000,54
jps.module.iml.entities.serializer.save.entities.ms,1773247123487000000,1773247183649000000,0
jps.project.serializers.load.ms,1773247123487000000,1773247183649000000,227
workspaceModel.mutableEntityStorage.has.same.entities.ms,1773247123487000000,1773247183649000000,0
jps.facet.change.listener.process.change.events.ms,1773247123487000000,1773247183649000000,2
jps.app.storage.content.reader.load.component.ms,1773247123487000000,1773247183649000000,8
workspaceModel.moduleManagerBridge.create.module.instance.ms,1773247123487000000,1773247183649000000,0
jps.global.handle.changed.events.ms,1773247123487000000,1773247183649000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1773247123487000000,1773247183649000000,25
workspaceModel.load.cache.metadata.from.file.ms,1773247123487000000,1773247183649000000,89
workspaceModel.mutableEntityStorage.add.entity.ms,1773247123487000000,1773247183649000000,242
workspaceModel.mutableEntityStorage.modify.entity.ms,1773247123487000000,1773247183649000000,6
workspaceModel.mutableEntityStorage.entities.ms,1773247123487000000,1773247183649000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1773247123487000000,1773247183649000000,32
workspaceModel.mutableEntityStorage.resolve.ms,1773247123487000000,1773247183649000000,0
jps.project.serializers.save.ms,1773247123487000000,1773247183649000000,0
jps.apply.loaded.storage.ms,1773247123487000000,1773247183649000000,728
jps.global.get.libraries.ms,1773247123487000000,1773247183649000000,2
jps.global.initialize.library.bridges.ms,1773247123487000000,1773247183649000000,19
jps.global.handle.before.change.events.ms,1773247123487000000,1773247183649000000,0
jps.global.get.library.by.name.ms,1773247123487000000,1773247183649000000,0
jps.load.initial.state.ms,1773247123487000000,1773247183649000000,64
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1773247123487000000,1773247183649000000,64
workspaceModel.moduleManagerBridge.load.all.modules.ms,1773247123487000000,1773247183649000000,280
workspaceModel.cachedValueWithParameters.calculated.ms,1773247123487000000,1773247183649000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1773247123487000000,1773247183649000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773247123487000000,1773247183649000000,988
workspaceModel.entityStorageSnapshotImpl.instances.count,1773247123487000000,1773247183649000000,19
workspaceModel.loading.total.ms,1773247123487000000,1773247183649000000,1803
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773247123487000000,1773247183649000000,3
workspaceModel.replace.project.model.ms,1773247123487000000,1773247183649000000,0
workspaceModel.cachedValue.calculated.ms,1773247123487000000,1773247183649000000,18
workspaceModel.updates.precise.ms,1773247123487000000,1773247183649000000,35
workspaceModel.loading.from.cache.ms,1773247123487000000,1773247183649000000,1770
workspaceModel.cachedValue.clear.ms,1773247123487000000,1773247183649000000,0
workspaceModel.cachedValue.from.cache.ms,1773247123487000000,1773247183649000000,1
workspaceModel.cachedValueWithParameters.total.get.ms,1773247123487000000,1773247183649000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1773247123487000000,1773247183649000000,0
workspaceModel.full.replace.project.model.ms,1773247123487000000,1773247183649000000,62
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773247123487000000,1773247183649000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773247123487000000,1773247183649000000,204
workspaceModel.workspaceFileIndexData.instances.count,1773247123487000000,1773247183649000000,1
workspaceModel.update.unloaded.entities.ms,1773247123487000000,1773247183649000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1773247123487000000,1773247183649000000,0
workspaceModel.init.bridges.ms,1773247123487000000,1773247183649000000,3
workspaceModel.check.recursive.update.ms,1773247123487000000,1773247183649000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773247123487000000,1773247183649000000,16
workspaceModel.to.snapshot.ms,1773247123487000000,1773247183649000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1773247123487000000,1773247183649000000,927
workspaceModel.cachedValueWithParameters.clear.ms,1773247123487000000,1773247183649000000,0
workspaceModel.initializing.ms,1773247123487000000,1773247183649000000,3
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1773247123487000000,1773247183649000000,287
workspaceModel.cachedValue.total.get.ms,1773247123487000000,1773247183649000000,19
workspaceModel.pre.handlers.ms,1773247123487000000,1773247183649000000,1
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773247123487000000,1773247183649000000,5
workspaceModel.collect.changes.ms,1773247123487000000,1773247183649000000,0
workspaceModel.updates.count,1773247123487000000,1773247183649000000,3
workspaceModel.updates.ms,1773247123487000000,1773247183649000000,150
lexer.JAVA.size.bytes,1773247123487000000,1773247183649000000,7531
parser.JAVA.size.bytes,1773247123487000000,1773247183649000000,7531
writeAction.wait.ms,1773247123487000000,1773247183649000000,56
writeAction.max.wait.ms,1773247123487000000,1773247183649000000,54
lexer.JAVA.time.ns,1773247123487000000,1773247183649000000,36204990
parser.JAVA.time.ns,1773247123487000000,1773247183649000000,364061169
writeAction.median.wait.ms,1773247123487000000,1773247183649000000,0
writeAction.count,1773247123487000000,1773247183649000000,9
JVM.GC.collectionTimesMs,1773247183649000000,1773247243580000000,1273
JVM.maxThreadCount,1773247183649000000,1773247243580000000,114
JVM.maxHeapBytes,1773247183649000000,1773247243580000000,2147483648
JVM.usedHeapBytes,1773247183649000000,1773247243580000000,788432864
JVM.threadCount,1773247183649000000,1773247243580000000,76
JVM.usedNativeBytes,1773247183649000000,1773247243580000000,368510792
OS.loadAverage,1773247183649000000,1773247243580000000,39.4296875
JVM.GC.collections,1773247183649000000,1773247243580000000,12
JVM.totalBytesAllocated,1773247183649000000,1773247243580000000,2412509656
JVM.totalCpuTimeMs,1773247183649000000,1773247243580000000,45976
JVM.totalDirectByteBuffersBytes,1773247183649000000,1773247243580000000,252126488
JVM.newThreadsCount,1773247183649000000,1773247243580000000,13
compiler.ArtifactManagerBridge.dropMappings.ms,1773247183649000000,1773247243580000000,0
compiler.ArtifactManagerBridge.commit.ms,1773247183649000000,1773247243580000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1773247183649000000,1773247243580000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1773247183649000000,1773247243580000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1773247183649000000,1773247243580000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1773247183649000000,1773247243580000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1773247183649000000,1773247243580000000,0
Indexes.stubs.lookupDurationMaxMs,1773247183649000000,1773247243580000000,0.0
Indexes.entries.lookupDuration90PMs,1773247183649000000,1773247243580000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1773247183649000000,1773247243580000000,0.0
IndexesFlusher.totalFlushingTimeUs,1773247183649000000,1773247243580000000,847870
Indexes.stubs.lookups,1773247183649000000,1773247243580000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1773247183649000000,1773247243580000000,0
Indexes.allKeys.lookupDurationMaxMs,1773247183649000000,1773247243580000000,0.0
IndexesFlusher.totalFlushesRetried,1773247183649000000,1773247243580000000,0
IndexesFlusher.totalFlushes,1773247183649000000,1773247243580000000,105
Indexes.stubs.lookupDuration90PMs,1773247183649000000,1773247243580000000,0.0
Indexes.entries.lookupDurationAvgMs,1773247183649000000,1773247243580000000,0.0
Indexes.allKeys.lookupDuration90PMs,1773247183649000000,1773247243580000000,0.0
Indexes.entries.lookupDurationMaxMs,1773247183649000000,1773247243580000000,0.0
Indexes.entries.lookups,1773247183649000000,1773247243580000000,0.0
Indexes.stubs.lookupDurationAvgMs,1773247183649000000,1773247243580000000,0.0
Indexes.allKeys.lookups,1773247183649000000,1773247243580000000,0.0
FilePageCache.pageFastCacheHits,1773247183649000000,1773247243580000000,68
FilePageCache.pageHits,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalPagesAllocated,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1773247183649000000,1773247243580000000,0
MappedFileStorage.totalPagesMapped,1773247183649000000,1773247243580000000,16
FilePageCacheLockFree.housekeeperTurnsDone,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalPagesReadMs,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalPagesWritten,1773247183649000000,1773247243580000000,0
FilePageCache.totalPageDisposalsUs,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalBytesWritten,1773247183649000000,1773247243580000000,0
FilePageCache.uncachedFileAccess,1773247183649000000,1773247243580000000,0
StorageLockContext.competingThreads.90P,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalBytesRequested,1773247183649000000,1773247243580000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.nativeBytesInUse,1773247183649000000,1773247243580000000,0
FilePageCache.capacityInBytes,1773247183649000000,1773247243580000000,503316478
DirectByteBufferAllocator.reclaimed,1773247183649000000,1773247243580000000,0
FilePageCache.totalPageLoadsUs,1773247183649000000,1773247243580000000,0
StorageLockContext.competingThreads.max,1773247183649000000,1773247243580000000,0
StorageLockContext.competingThreads.avg,1773247183649000000,1773247243580000000,0.0
FilePageCache.pageLoads,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1773247183649000000,1773247243580000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalPagesWriteMs,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalPagesHandedOver,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalBytesRead,1773247183649000000,1773247243580000000,0
DirectByteBufferAllocator.hits,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1773247183649000000,1773247243580000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1773247183649000000,1773247243580000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1773247183649000000,1773247243580000000,0
MappedFileStorage.totalBytesMapped,1773247183649000000,1773247243580000000,202637312
FilePageCacheLockFree.totalClosedStoragesReclaimed,1773247183649000000,1773247243580000000,0
FilePageCache.maxRegisteredFiles,1773247183649000000,1773247243580000000,558
StreamlinedBlobStorage.recordsAllocated,1773247183649000000,1773247243580000000,0
StreamlinedBlobStorage.recordsRelocated,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.heapBytesInUse,1773247183649000000,1773247243580000000,0
DirectByteBufferAllocator.misses,1773247183649000000,1773247243580000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1773247183649000000,1773247243580000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1773247183649000000,1773247243580000000,19856
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773247183649000000,1773247243580000000,249577472
FilePageCacheLockFree.totalPageAllocationsWaited,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalPagesRequested,1773247183649000000,1773247243580000000,0
FilePageCache.disposedBuffers,1773247183649000000,1773247243580000000,0
FilePageCacheLockFree.totalPagesReclaimed,1773247183649000000,1773247243580000000,0
StreamlinedBlobStorage.recordsDeleted,1773247183649000000,1773247243580000000,0
DirectByteBufferAllocator.disposed,1773247183649000000,1773247243580000000,0
FilePageCache.maxCacheSizeInBytes,1773247183649000000,1773247243580000000,249577472
MappedFileStorage.storages,1773247183649000000,1773247243580000000,16
FlushQueue.queueSize90P,1773247183649000000,1773247243580000000,0
FlushQueue.waitingTime90PNs,1773247183649000000,1773247243580000000,0
FlushQueue.waitingTimeMaxNs,1773247183649000000,1773247243580000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1773247183649000000,1773247243580000000,31724
NonBlockingReadAction.finalizedExecutionsCount,1773247183649000000,1773247243580000000,6
NonBlockingReadAction.failedExecutionsCount,1773247183649000000,1773247243580000000,0
ReadAction.executionsCount,1773247183649000000,1773247243580000000,20782
FlushQueue.executionTimeMaxNs,1773247183649000000,1773247243580000000,0
AWTEventQueue.dispatchTimeMaxNs,1773247183649000000,1773247243580000000,0
FlushQueue.tasksExecuted,1773247183649000000,1773247243580000000,0
FlushQueue.waitingTimeAvgNs,1773247183649000000,1773247243580000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1773247183649000000,1773247243580000000,5729898335
FlushQueue.executionTimeAvgNs,1773247183649000000,1773247243580000000,0.0
FlushQueue.queueSizeMax,1773247183649000000,1773247243580000000,0
AWTEventQueue.dispatchTimeAvgNs,1773247183649000000,1773247243580000000,0.0
WriteAction.executionsCount,1773247183649000000,1773247243580000000,0
AWTEventQueue.eventsDispatched,1773247183649000000,1773247243580000000,0
FlushQueue.queueSizeAvg,1773247183649000000,1773247243580000000,0.0
FlushQueue.executionTime90PNs,1773247183649000000,1773247243580000000,0
NonBlockingReadAction.failedExecutionTimeUs,1773247183649000000,1773247243580000000,0
AWTEventQueue.dispatchTime90PNs,1773247183649000000,1773247243580000000,0
cacheStateStorage.set.counter,1773247183649000000,1773247243580000000,0
cacheStateStorage.set.duration,1773247183649000000,1773247243580000000,0
cacheStateStorage.get.counter,1773247183649000000,1773247243580000000,3
cacheStateStorage.get.duration,1773247183649000000,1773247243580000000,62
VFS.fileByIdCache.hits,1773247183649000000,1773247243580000000,0
VFS.fileByIdCache.misses,1773247183649000000,1773247243580000000,20
FileNameCache.queries,1773247183649000000,1773247243580000000,0
VFS.invertedFileNameIndex.requests,1773247183649000000,1773247243580000000,0
FileNameCache.totalMisses,1773247183649000000,1773247243580000000,0
VFS.fileChildByName,1773247183649000000,1773247243580000000,383
workspaceModel.save.cache.to.file.ms,1773247183649000000,1773247243580000000,0
workspaceModel.global.updates.count,1773247183649000000,1773247243580000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1773247183649000000,1773247243580000000,0
jps.module.iml.entities.serializer.load.entities.ms,1773247183649000000,1773247243580000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1773247183649000000,1773247243580000000,0
workspaceModel.mutableEntityStorage.instances.count,1773247183649000000,1773247243580000000,0
jps.save.global.entities.ms,1773247183649000000,1773247243580000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1773247183649000000,1773247243580000000,0
workspaceModel.orphan.listener.update.ms,1773247183649000000,1773247243580000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1773247183649000000,1773247243580000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1773247183649000000,1773247243580000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1773247183649000000,1773247243580000000,0
jps.library.entities.serializer.save.entities.ms,1773247183649000000,1773247243580000000,0
workspaceModel.moduleBridge.update.option.ms,1773247183649000000,1773247243580000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1773247183649000000,1773247243580000000,0
jps.facet.change.listener.init.bridge.ms,1773247183649000000,1773247243580000000,0
