# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.fileByIdCache.misses,1773244964015000000,1773245024102000000,317
FileNameCache.totalMisses,1773244964015000000,1773245024102000000,0
VFS.invertedFileNameIndex.requests,1773244964015000000,1773245024102000000,2
VFS.fileByIdCache.hits,1773244964015000000,1773245024102000000,0
jps.global.handle.before.change.events.ms,1773244964015000000,1773245024102000000,0
jps.storage.jps.conf.reader.load.component.ms,1773244964015000000,1773245024102000000,8
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1773244964015000000,1773245024102000000,0
jps.artifact.entities.serializer.load.entities.ms,1773244964015000000,1773245024102000000,0
workspaceModel.orphan.listener.update.ms,1773244964015000000,1773245024102000000,10
workspaceModel.moduleBridge.facet.initialization.ms,1773244964015000000,1773245024102000000,1
jps.global.initialize.library.bridges.ms,1773244964015000000,1773245024102000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1773244964015000000,1773245024102000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1773244964015000000,1773245024102000000,0
jps.global.get.library.ms,1773244964015000000,1773245024102000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1773244964015000000,1773245024102000000,0
jps.reload.project.entities.ms,1773244964015000000,1773245024102000000,0
jps.global.handle.changed.events.ms,1773244964015000000,1773245024102000000,0
jps.facet.change.listener.process.change.events.ms,1773244964015000000,1773245024102000000,8
workspaceModel.moduleManagerBridge.load.all.modules.ms,1773244964015000000,1773245024102000000,305
workspaceModel.moduleBridge.update.option.ms,1773244964015000000,1773245024102000000,0
workspaceModel.global.updates.count,1773244964015000000,1773245024102000000,1
jps.artifact.entities.serializer.save.entities.ms,1773244964015000000,1773245024102000000,0
jps.facet.change.listener.before.change.events.ms,1773244964015000000,1773245024102000000,1
workspaceModel.load.cache.metadata.from.file.ms,1773244964015000000,1773245024102000000,51
workspaceModel.mutableEntityStorage.modify.entity.ms,1773244964015000000,1773245024102000000,3
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1773244964015000000,1773245024102000000,0
workspaceModel.save.cache.to.file.ms,1773244964015000000,1773245024102000000,237
jps.project.serializers.load.ms,1773244964015000000,1773245024102000000,82
workspaceModel.mutableEntityStorage.instances.count,1773244964015000000,1773245024102000000,27
workspaceModel.global.apply.state.to.project.builder.ms,1773244964015000000,1773245024102000000,9
jps.global.get.libraries.ms,1773244964015000000,1773245024102000000,0
workspaceModel.moduleBridge.before.changed.ms,1773244964015000000,1773245024102000000,0
workspaceModel.load.cache.from.file.ms,1773244964015000000,1773245024102000000,1058
workspaceModel.mutableEntityStorage.replace.by.source.ms,1773244964015000000,1773245024102000000,57
jps.module.iml.entities.serializer.save.entities.ms,1773244964015000000,1773245024102000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1773244964015000000,1773245024102000000,2
jps.save.changed.project.entities.ms,1773244964015000000,1773245024102000000,0
jps.project.serializers.save.ms,1773244964015000000,1773245024102000000,0
jps.facet.change.listener.init.bridge.ms,1773244964015000000,1773245024102000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1773244964015000000,1773245024102000000,67
workspaceModel.mutableEntityStorage.entities.ms,1773244964015000000,1773245024102000000,0
workspaceModel.global.updates.ms,1773244964015000000,1773245024102000000,44
jps.library.entities.serializer.save.entities.ms,1773244964015000000,1773245024102000000,0
jps.library.entities.serializer.load.entities.ms,1773244964015000000,1773245024102000000,1
jps.global.initialize.library.bridges.after.loading.ms,1773244964015000000,1773245024102000000,4
workspaceModel.mutableEntityStorage.entities.by.source.ms,1773244964015000000,1773245024102000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1773244964015000000,1773245024102000000,0
workspaceModel.global.apply.state.to.project.ms,1773244964015000000,1773245024102000000,196
workspaceModel.mutableEntityStorage.to.snapshot.ms,1773244964015000000,1773245024102000000,6
workspaceModel.mutableEntityStorage.referrers.ms,1773244964015000000,1773245024102000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1773244964015000000,1773245024102000000,23
workspaceModel.mutableEntityStorage.put.entity.ms,1773244964015000000,1773245024102000000,10
workspaceModel.moduleManagerBridge.create.module.instance.ms,1773244964015000000,1773245024102000000,0
jps.save.global.entities.ms,1773244964015000000,1773245024102000000,0
jps.load.initial.state.ms,1773244964015000000,1773245024102000000,54
workspaceModel.do.save.caches.ms,1773244964015000000,1773245024102000000,172
jps.module.iml.entities.serializer.load.entities.ms,1773244964015000000,1773245024102000000,35
workspaceModel.delayed.project.synchronizer.sync.ms,1773244964015000000,1773245024102000000,233
workspaceModel.sync.entities.ms,1773244964015000000,1773245024102000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1773244964015000000,1773245024102000000,3
jps.load.project.to.empty.storage.ms,1773244964015000000,1773245024102000000,136
workspaceModel.moduleManagerBridge.load.module.ms,1773244964015000000,1773245024102000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1773244964015000000,1773245024102000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1773244964015000000,1773245024102000000,3
jps.global.get.library.by.name.ms,1773244964015000000,1773245024102000000,0
jps.apply.loaded.storage.ms,1773244964015000000,1773245024102000000,85
workspaceModel.moduleBridgeLoader.loading.modules.ms,1773244964015000000,1773245024102000000,727
jps.app.storage.content.reader.load.component.ms,1773244964015000000,1773245024102000000,18
workspaceModel.mutableEntityStorage.has.same.entities.ms,1773244964015000000,1773245024102000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773244964015000000,1773245024102000000,183
workspaceModel.workspaceFileIndexData.instances.count,1773244964015000000,1773245024102000000,1
workspaceModel.check.recursive.update.ms,1773244964015000000,1773245024102000000,1
workspaceModel.cachedValueWithParameters.total.get.ms,1773244964015000000,1773245024102000000,0
workspaceModel.updates.count,1773244964015000000,1773245024102000000,3
workspaceModel.loading.from.cache.ms,1773244964015000000,1773245024102000000,1011
workspaceModel.update.unloaded.entities.ms,1773244964015000000,1773245024102000000,0
workspaceModel.full.replace.project.model.ms,1773244964015000000,1773245024102000000,10
workspaceModel.to.snapshot.ms,1773244964015000000,1773245024102000000,1
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773244964015000000,1773245024102000000,1
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773244964015000000,1773245024102000000,5
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773244964015000000,1773245024102000000,817
workspaceModel.pre.handlers.ms,1773244964015000000,1773245024102000000,0
workspaceModel.cachedValue.from.cache.ms,1773244964015000000,1773245024102000000,1
workspaceModel.init.bridges.ms,1773244964015000000,1773245024102000000,4
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773244964015000000,1773245024102000000,36
workspaceModel.cachedValue.total.get.ms,1773244964015000000,1773245024102000000,14
workspaceModel.initializing.ms,1773244964015000000,1773245024102000000,4
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1773244964015000000,1773245024102000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1773244964015000000,1773245024102000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1773244964015000000,1773245024102000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1773244964015000000,1773245024102000000,0
workspaceModel.loading.total.ms,1773244964015000000,1773245024102000000,1041
workspaceModel.cachedValue.calculated.ms,1773244964015000000,1773245024102000000,13
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1773244964015000000,1773245024102000000,257
workspaceModel.updates.precise.ms,1773244964015000000,1773245024102000000,18
workspaceModel.cachedValue.clear.ms,1773244964015000000,1773245024102000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1773244964015000000,1773245024102000000,0
workspaceModel.updates.ms,1773244964015000000,1773245024102000000,133
workspaceModel.replace.project.model.ms,1773244964015000000,1773245024102000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1773244964015000000,1773245024102000000,19
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1773244964015000000,1773245024102000000,137
workspaceModel.collect.changes.ms,1773244964015000000,1773245024102000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1773244964015000000,1773245024102000000,0
FilePageCacheLockFree.totalPagesWritten,1773244964015000000,1773245024102000000,0
FilePageCache.disposedBuffers,1773244964015000000,1773245024102000000,3
StreamlinedBlobStorage.recordsDeleted,1773244964015000000,1773245024102000000,23
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1773244964015000000,1773245024102000000,250626048
DirectByteBufferAllocator.misses,1773244964015000000,1773245024102000000,241
StorageLockContext.competingThreads.max,1773244964015000000,1773245024102000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1773244964015000000,1773245024102000000,10951
FilePageCacheLockFree.totalPagesWriteMs,1773244964015000000,1773245024102000000,0
StorageLockContext.competingThreads.avg,1773244964015000000,1773245024102000000,0.0
FilePageCacheLockFree.totalBytesRead,1773244964015000000,1773245024102000000,0
StreamlinedBlobStorage.recordsAllocated,1773244964015000000,1773245024102000000,32363
FilePageCacheLockFree.housekeeperTurnsDone,1773244964015000000,1773245024102000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1773244964015000000,1773245024102000000,458041
FilePageCache.capacityInBytes,1773244964015000000,1773245024102000000,503316478
FilePageCacheLockFree.totalHeapBytesReclaimed,1773244964015000000,1773245024102000000,0
FilePageCache.totalPageDisposalsUs,1773244964015000000,1773245024102000000,2377
FilePageCacheLockFree.heapBytesInUse,1773244964015000000,1773245024102000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1773244964015000000,1773245024102000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1773244964015000000,1773245024102000000,0
StorageLockContext.competingThreads.90P,1773244964015000000,1773245024102000000,0
MappedFileStorage.storages,1773244964015000000,1773245024102000000,16
FilePageCacheLockFree.totalPageAllocationsWaited,1773244964015000000,1773245024102000000,0
DirectByteBufferAllocator.reclaimed,1773244964015000000,1773245024102000000,3
FilePageCacheLockFree.totalPagesRequestsMs,1773244964015000000,1773245024102000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1773244964015000000,1773245024102000000,0
FilePageCache.pageLoads,1773244964015000000,1773245024102000000,244
FilePageCacheLockFree.totalClosedStoragesReclaimed,1773244964015000000,1773245024102000000,0
FilePageCache.totalPageLoadsUs,1773244964015000000,1773245024102000000,2290326
FilePageCache.pageFastCacheHits,1773244964015000000,1773245024102000000,5675
FilePageCache.maxCacheSizeInBytes,1773244964015000000,1773245024102000000,250626048
FilePageCacheLockFree.housekeeperTurnsSkipped,1773244964015000000,1773245024102000000,0
StreamlinedBlobStorage.recordsRelocated,1773244964015000000,1773245024102000000,0
FilePageCache.uncachedFileAccess,1773244964015000000,1773245024102000000,134
FilePageCacheLockFree.totalPagesReclaimed,1773244964015000000,1773245024102000000,0
FilePageCacheLockFree.totalPagesRequested,1773244964015000000,1773245024102000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1773244964015000000,1773245024102000000,0
FilePageCacheLockFree.totalBytesWritten,1773244964015000000,1773245024102000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1773244964015000000,1773245024102000000,0
FilePageCacheLockFree.nativeBytesInUse,1773244964015000000,1773245024102000000,0
FilePageCache.maxRegisteredFiles,1773244964015000000,1773245024102000000,558
FilePageCacheLockFree.totalPagesAllocated,1773244964015000000,1773245024102000000,0
MappedFileStorage.totalBytesMapped,1773244964015000000,1773245024102000000,202637312
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1773244964015000000,1773245024102000000,2314140
FilePageCacheLockFree.totalPagesReadMs,1773244964015000000,1773245024102000000,0
DirectByteBufferAllocator.hits,1773244964015000000,1773245024102000000,3
DirectByteBufferAllocator.disposed,1773244964015000000,1773245024102000000,0
MappedFileStorage.totalPagesMapped,1773244964015000000,1773245024102000000,16
FilePageCache.pageHits,1773244964015000000,1773245024102000000,0
FilePageCacheLockFree.totalPagesHandedOver,1773244964015000000,1773245024102000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1773244964015000000,1773245024102000000,0
FilePageCacheLockFree.totalBytesRequested,1773244964015000000,1773245024102000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1773244964015000000,1773245024102000000,0
FlushQueue.waitingTimeAvgNs,1773244964015000000,1773245024102000000,0.0
AWTEventQueue.eventsDispatched,1773244964015000000,1773245024102000000,0
AWTEventQueue.dispatchTimeMaxNs,1773244964015000000,1773245024102000000,0
AWTEventQueue.dispatchTimeAvgNs,1773244964015000000,1773245024102000000,0.0
FlushQueue.executionTimeAvgNs,1773244964015000000,1773245024102000000,0.0
FlushQueue.queueSizeAvg,1773244964015000000,1773245024102000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1773244964015000000,1773245024102000000,34485963849
FlushQueue.tasksExecuted,1773244964015000000,1773245024102000000,0
ReadAction.executionsCount,1773244964015000000,1773245024102000000,69088
NonBlockingReadAction.finalizedExecutionsCount,1773244964015000000,1773245024102000000,38
FlushQueue.queueSizeMax,1773244964015000000,1773245024102000000,0
NonBlockingReadAction.failedExecutionTimeUs,1773244964015000000,1773245024102000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1773244964015000000,1773245024102000000,3228293
AWTEventQueue.dispatchTime90PNs,1773244964015000000,1773245024102000000,0
FlushQueue.waitingTime90PNs,1773244964015000000,1773245024102000000,0
FlushQueue.executionTime90PNs,1773244964015000000,1773245024102000000,0
FlushQueue.queueSize90P,1773244964015000000,1773245024102000000,0
FlushQueue.executionTimeMaxNs,1773244964015000000,1773245024102000000,0
NonBlockingReadAction.failedExecutionsCount,1773244964015000000,1773245024102000000,0
FlushQueue.waitingTimeMaxNs,1773244964015000000,1773245024102000000,0
WriteAction.executionsCount,1773244964015000000,1773245024102000000,10
parser.JAVA.size.bytes,1773245024102000000,1773245084114000000,34
writeAction.wait.ms,1773245024102000000,1773245084114000000,0
lexer.JAVA.size.bytes,1773245024102000000,1773245084114000000,34
lexer.JAVA.time.ns,1773245024102000000,1773245084114000000,27970
writeAction.median.wait.ms,1773245024102000000,1773245084114000000,100
writeAction.count,1773245024102000000,1773245084114000000,0
parser.JAVA.time.ns,1773245024102000000,1773245084114000000,1115516
writeAction.max.wait.ms,1773245024102000000,1773245084114000000,132
Indexes.stubs.lookups,1773245024102000000,1773245084114000000,0.0
IndexesFlusher.totalFlushingTimeUs,1773245024102000000,1773245084114000000,601293
IndexesFlusher.totalContentionQuotaSpent,1773245024102000000,1773245084114000000,0
Indexes.allKeys.lookupDurationMaxMs,1773245024102000000,1773245084114000000,0.0
Indexes.entries.lookupDuration90PMs,1773245024102000000,1773245084114000000,0.0
Indexes.entries.lookupDurationMaxMs,1773245024102000000,1773245084114000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1773245024102000000,1773245084114000000,0.0
Indexes.entries.lookupDurationAvgMs,1773245024102000000,1773245084114000000,0.0
IndexesFlusher.totalFlushes,1773245024102000000,1773245084114000000,60
Indexes.stubs.lookupDurationAvgMs,1773245024102000000,1773245084114000000,0.0
Indexes.stubs.lookupDuration90PMs,1773245024102000000,1773245084114000000,0.0
Indexes.allKeys.lookups,1773245024102000000,1773245084114000000,0.0
Indexes.entries.lookups,1773245024102000000,1773245084114000000,0.0
Indexes.stubs.lookupDurationMaxMs,1773245024102000000,1773245084114000000,0.0
IndexesFlusher.totalFlushesRetried,1773245024102000000,1773245084114000000,0
Indexes.allKeys.lookupDuration90PMs,1773245024102000000,1773245084114000000,0.0
cacheStateStorage.set.counter,1773245024102000000,1773245084114000000,0
cacheStateStorage.get.counter,1773245024102000000,1773245084114000000,2
cacheStateStorage.get.duration,1773245024102000000,1773245084114000000,17
cacheStateStorage.set.duration,1773245024102000000,1773245084114000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1773245024102000000,1773245084114000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1773245024102000000,1773245084114000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1773245024102000000,1773245084114000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1773245024102000000,1773245084114000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1773245024102000000,1773245084114000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1773245024102000000,1773245084114000000,0
compiler.ArtifactManagerBridge.commit.ms,1773245024102000000,1773245084114000000,0
JVM.threadCount,1773245024102000000,1773245084114000000,77
JVM.usedNativeBytes,1773245024102000000,1773245084114000000,353307480
JVM.GC.collections,1773245024102000000,1773245084114000000,7
JVM.totalBytesAllocated,1773245024102000000,1773245084114000000,1436938248
JVM.GC.collectionTimesMs,1773245024102000000,1773245084114000000,1142
JVM.newThreadsCount,1773245024102000000,1773245084114000000,12
JVM.maxHeapBytes,1773245024102000000,1773245084114000000,2147483648
OS.loadAverage,1773245024102000000,1773245084114000000,25.794921875
JVM.maxThreadCount,1773245024102000000,1773245084114000000,116
JVM.totalDirectByteBuffersBytes,1773245024102000000,1773245084114000000,252203329
JVM.usedHeapBytes,1773245024102000000,1773245084114000000,833921536
JVM.totalCpuTimeMs,1773245024102000000,1773245084114000000,39446
VFS.fileChildByName,1773245024102000000,1773245084114000000,2352
FileNameCache.queries,1773245024102000000,1773245084114000000,0
VFS.fileByIdCache.misses,1773245024102000000,1773245084114000000,48
FileNameCache.totalMisses,1773245024102000000,1773245084114000000,0
VFS.invertedFileNameIndex.requests,1773245024102000000,1773245084114000000,0
VFS.fileByIdCache.hits,1773245024102000000,1773245084114000000,0
jps.global.handle.before.change.events.ms,1773245024102000000,1773245084114000000,0
jps.storage.jps.conf.reader.load.component.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1773245024102000000,1773245084114000000,0
jps.artifact.entities.serializer.load.entities.ms,1773245024102000000,1773245084114000000,0
workspaceModel.orphan.listener.update.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1773245024102000000,1773245084114000000,0
jps.global.initialize.library.bridges.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1773245024102000000,1773245084114000000,0
jps.global.get.library.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1773245024102000000,1773245084114000000,0
jps.reload.project.entities.ms,1773245024102000000,1773245084114000000,0
jps.global.handle.changed.events.ms,1773245024102000000,1773245084114000000,0
jps.facet.change.listener.process.change.events.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleBridge.update.option.ms,1773245024102000000,1773245084114000000,0
workspaceModel.global.updates.count,1773245024102000000,1773245084114000000,0
jps.artifact.entities.serializer.save.entities.ms,1773245024102000000,1773245084114000000,0
jps.facet.change.listener.before.change.events.ms,1773245024102000000,1773245084114000000,0
workspaceModel.load.cache.metadata.from.file.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1773245024102000000,1773245084114000000,0
workspaceModel.save.cache.to.file.ms,1773245024102000000,1773245084114000000,0
jps.project.serializers.load.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.instances.count,1773245024102000000,1773245084114000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1773245024102000000,1773245084114000000,0
jps.global.get.libraries.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleBridge.before.changed.ms,1773245024102000000,1773245084114000000,0
workspaceModel.load.cache.from.file.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1773245024102000000,1773245084114000000,0
jps.module.iml.entities.serializer.save.entities.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1773245024102000000,1773245084114000000,0
jps.save.changed.project.entities.ms,1773245024102000000,1773245084114000000,0
jps.project.serializers.save.ms,1773245024102000000,1773245084114000000,0
jps.facet.change.listener.init.bridge.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.entities.ms,1773245024102000000,1773245084114000000,0
workspaceModel.global.updates.ms,1773245024102000000,1773245084114000000,0
jps.library.entities.serializer.save.entities.ms,1773245024102000000,1773245084114000000,0
jps.library.entities.serializer.load.entities.ms,1773245024102000000,1773245084114000000,0
jps.global.initialize.library.bridges.after.loading.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1773245024102000000,1773245084114000000,0
workspaceModel.global.apply.state.to.project.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1773245024102000000,1773245084114000000,0
jps.save.global.entities.ms,1773245024102000000,1773245084114000000,0
jps.load.initial.state.ms,1773245024102000000,1773245084114000000,0
workspaceModel.do.save.caches.ms,1773245024102000000,1773245084114000000,0
jps.module.iml.entities.serializer.load.entities.ms,1773245024102000000,1773245084114000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1773245024102000000,1773245084114000000,0
workspaceModel.sync.entities.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1773245024102000000,1773245084114000000,0
jps.load.project.to.empty.storage.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1773245024102000000,1773245084114000000,0
jps.global.get.library.by.name.ms,1773245024102000000,1773245084114000000,0
jps.apply.loaded.storage.ms,1773245024102000000,1773245084114000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1773245024102000000,1773245084114000000,0
jps.app.storage.content.reader.load.component.ms,1773245024102000000,1773245084114000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1773245024102000000,1773245084114000000,0
workspaceModel.workspaceFileIndexData.init.ms,1773245024102000000,1773245084114000000,0
workspaceModel.workspaceFileIndexData.instances.count,1773245024102000000,1773245084114000000,0
workspaceModel.check.recursive.update.ms,1773245024102000000,1773245084114000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1773245024102000000,1773245084114000000,0
workspaceModel.updates.count,1773245024102000000,1773245084114000000,0
workspaceModel.loading.from.cache.ms,1773245024102000000,1773245084114000000,0
workspaceModel.update.unloaded.entities.ms,1773245024102000000,1773245084114000000,0
workspaceModel.full.replace.project.model.ms,1773245024102000000,1773245084114000000,0
workspaceModel.to.snapshot.ms,1773245024102000000,1773245084114000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1773245024102000000,1773245084114000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1773245024102000000,1773245084114000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1773245024102000000,1773245084114000000,7
workspaceModel.pre.handlers.ms,1773245024102000000,1773245084114000000,0
workspaceModel.cachedValue.from.cache.ms,1773245024102000000,1773245084114000000,0
workspaceModel.init.bridges.ms,1773245024102000000,1773245084114000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1773245024102000000,1773245084114000000,1
